"name","method","fixweighting","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"polynomial (order 14)","polynomial",true,12,9,0.002066933231754842,0.0207512666709691,0.0021958366226500514,0.016653971997756024,0.0010776527854286966,0.0038270865576524545,0.06202038101037118,0.0027771679480251134,0.018917003165961437,0.00153740827182096
"polynomial (order 14)","polynomial",true,12,10,0.002102706511851284,0.02073733155625286,0.0022343097823891945,0.016806241854244827,0.0010965297832783198,0.00391220983436089,0.06202964813178656,0.0028346068763933263,0.019117918813380496,0.0015691078376395317
"polynomial (order 14)","polynomial",true,12,11,0.0021418442832834565,0.02074502230726173,0.0022759270022420903,0.016967887285616826,0.0011170050017804568,0.00398698149532977,0.06204622183628363,0.0028887302064649675,0.01930401605622691,0.0015982603051629559
"polynomial (order 14)","polynomial",true,12,12,0.0021830153168988457,0.020771558782977224,0.002319454983900714,0.01713421553072097,0.0011384470189699121,0.004053003452362387,0.062057816594562915,0.002939532157336048,0.019476088183799967,0.0016250809664310622
"polynomial (order 14)","polynomial",true,12,13,0.0022251601804559318,0.02080936028574699,0.0023638113310986953,0.017301235774598658,0.0011603186562680363,0.004111875656020176,0.06207764772239839,0.002987249182510408,0.019635570032104987,0.0016498686237763959
"polynomial (order 14)","polynomial",true,12,14,0.00226743368946935,0.020855800846352836,0.002408166692302291,0.017466020484245986,0.0011822033317909907,0.004164511851135038,0.06209751217385578,0.0030319146730599703,0.019783080114991615,0.0016727553056299369
"polynomial (order 14)","polynomial",true,12,15,0.002309232042666825,0.020965331136457595,0.0024519037321475137,0.017626493777988004,0.0012037949869734984,0.004211806716642511,0.0621190496152059,0.0030736862470899526,0.01991955522753125,0.0016939148202085293
"polynomial (order 14)","polynomial",true,12,16,0.0023501268452416177,0.02107469900470023,0.0024945955299745417,0.017781317623091198,0.0012248804201974593,0.0042543341404914,0.06213924301498163,0.0031126742033846695,0.020045681274163566,0.0017134609657281966
"polynomial (order 14)","polynomial",true,12,17,0.002389866712583315,0.02117763972107053,0.0025360000253830044,0.0179298454956069,0.0012453377765756584,0.00429265466854542,0.06215773305298041,0.0031490661423298587,0.02016233323634669,0.0017315340612330816
"polynomial (order 14)","polynomial",true,12,18,0.00242816706622048,0.02127515979892462,0.002575831237361053,0.018071283102145133,0.0012650247726479326,0.004327339321552262,0.06218186017527356,0.0031830767150932996,0.020270432630300223,0.0017482859147101811
"polynomial (order 14)","polynomial",true,12,19,0.0024650210991159706,0.021367534736451657,0.002614093138232483,0.01820584683361956,0.0012839420889505947,0.004358616852104446,0.06219898553431653,0.0032147558240158487,0.020370330139327073,0.001763761662420591
"polynomial (order 14)","polynomial",true,12,20,0.0025002630847620784,0.02145655069538248,0.0026506540187318343,0.018333289089410267,0.001302019404151258,0.004386935707082023,0.06221612189935919,0.0032443617240233255,0.02046299753687803,0.0017781141064071853
"polynomial (order 15)","polynomial",true,12,0,25.374981207370997,1.672906666666667,0.8081302794477871,0.3655200360000385,0.8986097553843846,54.82433476196057,1.724950514055542,0.8223379614698113,0.3729566816896207,1.0149806247557698
"polynomial (order 15)","polynomial",true,12,1,0.06902646086325007,0.21526840580010315,0.04721926950028567,0.07803109329143493,0.026804496957571623,0.08643382231238414,0.23472139791651178,0.05236628455704793,0.08258146819140194,0.03046754882866738
"polynomial (order 15)","polynomial",true,12,2,0.008099501161032814,0.06277246362639963,0.007001661762112376,0.029679521926292567,0.003680338321976618,0.010994342747426097,0.0889549688441353,0.008863172272960577,0.03352275040134369,0.004755170114403747
"polynomial (order 15)","polynomial",true,12,3,0.002645309123087466,0.028911872614442374,0.0024964136922783963,0.017682697898326154,0.001272911154343131,0.004536341074424707,0.06528924128460216,0.003577172281364364,0.02132329717029832,0.0019338533689391966
"polynomial (order 15)","polynomial",true,12,4,0.0018402065680453163,0.02222023264027804,0.001839388585872398,0.015181116655979219,0.0009199647697464836,0.0036550892331890664,0.06205928662869674,0.002823860428131683,0.018979570946372384,0.001535960044958229
"polynomial (order 15)","polynomial",true,12,5,0.001671625258493817,0.020620165769804757,0.0017140404329984,0.014664257720887214,0.0008502406698081934,0.003599197775701277,0.061716410593693,0.002750235502137647,0.018757839812848228,0.0014999409710390946
"polynomial (order 15)","polynomial",true,12,6,0.0016299577305885684,0.019862569714196046,0.0016888917732856442,0.014565115992547539,0.0008350162491147779,0.0036891878729241436,0.061961273868901115,0.0027903164417698665,0.01891721037205875,0.0015256304380660414
"polynomial (order 15)","polynomial",true,12,7,0.0016298314613101233,0.019388051665134343,0.0016960067293028817,0.014603461350554077,0.000837428239626189,0.003799369586123846,0.06202680396192683,0.0028492421417640936,0.019134805794974428,0.0015610205062406431
"polynomial (order 15)","polynomial",true,12,8,0.001649498977679924,0.01922352130757632,0.0017194323765470907,0.014710496782580653,0.000848549286474802,0.00390325298371112,0.06203542447675453,0.0029099971722540852,0.01935250325228011,0.001596268268674165
"polynomial (order 15)","polynomial",true,12,9,0.001680072559043032,0.019121182317532365,0.0017524332312597772,0.014856309184590839,0.0008646636602015886,0.00399637418532832,0.06203240048148736,0.002969637284701307,0.019561101248579547,0.0016297149340669171
"polynomial (order 15)","polynomial",true,12,10,0.0017168213651884256,0.019118135751051073,0.0017910055957595498,0.015023055105589666,0.0008836533913536346,0.004079320610835112,0.062031512145509525,0.0030275755555648,0.019759598055827745,0.0016612379706144767
"polynomial (order 15)","polynomial",true,12,11,0.0017565984996843424,0.019144179757808643,0.0018323185334273926,0.015198405474504196,0.000904053639270856,0.004153126809652872,0.06203679695320483,0.003083431062647687,0.01994755720423408,0.0016908455498624716
"polynomial (order 15)","polynomial",true,12,12,0.001797555386916507,0.019184953937751444,0.0018745540026280125,0.015374710915946159,0.000924950841251227,0.004219210140913048,0.06204744426022731,0.0031370004767824686,0.02012507531243939,0.0017186494918051114
"polynomial (order 15)","polynomial",true,12,13,0.0018384387834765048,0.019275651512346993,0.0019165044176708197,0.015547149217432978,0.0009457347121387341,0.004278554855614711,0.06206366266270953,0.0031881765567167144,0.02029237419662654,0.0017447391645159377
"polynomial (order 15)","polynomial",true,12,14,0.0018784063517004776,0.019400964582446098,0.0019573470834564188,0.015712647664050613,0.000965991399570052,0.004332146909052933,0.062084672889044755,0.0032369112781842624,0.020449808255249037,0.0017692241083749473
"polynomial (order 15)","polynomial",true,12,15,0.0019169512228076402,0.01951890987996946,0.0019966266967999524,0.015869706691780228,0.0009854860148743603,0.004380367129690547,0.06210634673303464,0.0032831285583993135,0.020597492331432127,0.0017921235572031786
"polynomial (order 15)","polynomial",true,12,16,0.0019538625902138307,0.01962936848509236,0.0020341180148654063,0.016017772139939584,0.0010041086858964504,0.004424035161026193,0.06212922611645507,0.0033269480279272423,0.020736163973423084,0.0018135836823078453
"polynomial (order 15)","polynomial",true,12,17,0.0019888544328201456,0.019732057789549434,0.0020695902157891475,0.01615626498063921,0.001021736173669309,0.004463559425924357,0.06215422257939328,0.003368440904696454,0.02086630790825159,0.0018336826944834123
"polynomial (order 15)","polynomial",true,12,18,0.0020219368868294473,0.019827457529631106,0.0021030610366594526,0.016285558353736893,0.0010383766218378806,0.004499274294066555,0.06217978800929505,0.003407677283101397,0.020988362643357152,0.0018524854889353474
"polynomial (order 15)","polynomial",true,12,19,0.0020530962524456763,0.019916097734697415,0.002134566643379441,0.01640606905321739,0.0010540409882337834,0.004531403250019132,0.062197186204443845,0.0034447026091618815,0.02110266073747837,0.001870035711203645
"polynomial (order 15)","polynomial",true,12,20,0.0020823424271740054,0.019996086323513036,0.0021641083561123415,0.01651804052049255,0.0010687315852982615,0.004560633352138635,0.06222257398567192,0.0034798312379306687,0.02121034585775716,0.0018865359542949386
"polynomial (order 16)","polynomial",true,12,0,25.374981207370997,1.672906666666667,0.8081302794477871,0.3655200360000385,0.8986097553843846,54.82433476196057,1.724950514055542,0.8223379614698113,0.3729566816896207,1.0149806247557698
"polynomial (order 16)","polynomial",true,12,1,0.06902646086325007,0.21526840580010315,0.04721926950028567,0.07803109329143493,0.026804496957571623,0.08643382231238414,0.23472139791651178,0.05236628455704793,0.08258146819140194,0.03046754882866738
"polynomial (order 16)","polynomial",true,12,2,0.008085724151827097,0.06262815546878242,0.006982445014029725,0.02963982377691264,0.0036715732070363213,0.011063602458607338,0.08887933024198448,0.008934146604572105,0.03365452291439975,0.004790361223980225
"polynomial (order 16)","polynomial",true,12,3,0.002564093270480139,0.028684162419550987,0.0024127734494275464,0.017384959163869753,0.0012314919082733698,0.004738952172443503,0.0661957535768413,0.0037831694423631776,0.021918954684910442,0.0020361674389557417
"polynomial (order 16)","polynomial",true,12,4,0.0017025334486246643,0.021847995749184102,0.0017052398485073851,0.014620254963843064,0.0008523479434469365,0.003922227767779623,0.0638852353549685,0.00308652221842006,0.019826291230872026,0.0016677986660295502
"polynomial (order 16)","polynomial",true,12,5,0.001496289781303887,0.02014297642464715,0.0015453691863626536,0.013932169905510768,0.0007649018388224918,0.00390899577305553,0.06323634629765168,0.003044876670354763,0.01971526332240313,0.0016493755893236697
"polynomial (order 16)","polynomial",true,12,6,0.0014244290207237888,0.020074961732521223,0.0014919825394189045,0.013703662336045759,0.0007353065056785595,0.004030874140934796,0.06313880356474084,0.003105859566159373,0.019931584179469997,0.0016871464342158781
"polynomial (order 16)","polynomial",true,12,7,0.00139583746676656,0.020301500889093244,0.001472264963834238,0.013626484176420796,0.0007241154308740274,0.004165619636873025,0.06323129138535567,0.003178400699713869,0.02017911813360207,0.0017309603073370312
"polynomial (order 16)","polynomial",true,12,8,0.0013871722529429206,0.020440815905648765,0.001468881664534545,0.013623759714696404,0.0007216744869142898,0.004289446172617371,0.06331023042827909,0.003247426110827383,0.020409667377634923,0.001772052271312803
"polynomial (order 16)","polynomial",true,12,9,0.0013892144700983606,0.020557076689999915,0.0014748421457535616,0.013663375519356645,0.0007241264992806433,0.004396624449893252,0.06344916924456767,0.0033102831333792835,0.020615649164068207,0.0018086976676378024
"polynomial (order 16)","polynomial",true,12,10,0.001397535694620044,0.020667667689517222,0.0014864959133836736,0.013728289492879098,0.0007295206485012002,0.004491497187389965,0.06360419401595373,0.0033682507238591924,0.020802657795823954,0.0018419604180546102
"polynomial (order 16)","polynomial",true,12,11,0.0014089514145112806,0.020773165524924638,0.0015010162305098484,0.013805178755618612,0.0007363852321433398,0.00457333050730638,0.06374920504418327,0.003420680073024417,0.020969392557490984,0.0018715170046506877
"polynomial (order 16)","polynomial",true,12,12,0.0014221215609929617,0.020872221191899604,0.0015171304767794668,0.013888169684941972,0.000744072519437564,0.004644372674038864,0.06388341507007113,0.003468121759153476,0.021118429718409135,0.001897863390759343
"polynomial (order 16)","polynomial",true,12,13,0.0014360632359796679,0.020965622377175506,0.001533669051274783,0.013971813044241062,0.0007520235726198818,0.004708272374889916,0.06400320886241403,0.0035115037427471416,0.02125350369570139,0.0019218191757315577
"polynomial (order 16)","polynomial",true,12,14,0.0014501068275056016,0.02105052501144887,0.001550324587194113,0.014055004448011351,0.0007600315119042347,0.004763280564808725,0.0641080742134178,0.003550439642057087,0.02137351739518519,0.0019430078821628467
"polynomial (order 16)","polynomial",true,12,15,0.0014637185253362755,0.021127149866816564,0.0015660976616746983,0.014132982105906397,0.0007676623327125908,0.004813231151336063,0.06420902874481513,0.0035858439024344857,0.021481984516612294,0.0019622672216796934
"polynomial (order 16)","polynomial",true,12,16,0.0014766364784201016,0.0211944769581155,0.0015808404781443848,0.014205329063943931,0.0007748251188243998,0.00486018076598084,0.06429154008212329,0.0036184269199566765,0.021581486460209513,0.0019801277129961156
"polynomial (order 16)","polynomial",true,12,17,0.0014885369996324384,0.021255394119578382,0.00159460596874293,0.014272494220765573,0.0007814908330086301,0.004900142075415687,0.06436134468494555,0.003647220599161567,0.021668733452766636,0.00199571178378614
"polynomial (order 16)","polynomial",true,12,18,0.0014995363914648353,0.0213098382157159,0.001607338166553147,0.014334339665930758,0.0007876571102635836,0.004935659837246434,0.06442721415235551,0.0036731500743428917,0.02174688711431084,0.0020096855189781645
"polynomial (order 16)","polynomial",true,12,19,0.0015095763483018157,0.021357613741383622,0.001619068333146949,0.014391155404731416,0.0007933266305678807,0.004966611840915178,0.0644813186104242,0.0036961843682591414,0.021815960330291644,0.002022019856117818
"polynomial (order 16)","polynomial",true,12,20,0.0015189153536573935,0.021400105959000545,0.0016296403362771287,0.014442152976344848,0.0007984805013141708,0.0049957023695304595,0.06452637003192241,0.003717112860670347,0.0218786837833128,0.002033344712360794
