"name","dataset","f_train","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"re-weighting fix","gaussian","auxiliary",18,4,0.0009680971949376135,0.022266509872059317,0.001009734389753551,0.011254356236497733,0.0004981181088184986,0.0018282446250159556,0.043078624913203634,0.0018578284389460487,0.015243820940926796,0.0009239913064224282
"re-weighting fix","gaussian","auxiliary",18,5,0.0010244232015085503,0.022934968740326463,0.0011005082748113545,0.011773408274654845,0.0005381255439690915,0.0022376319301516756,0.04642400607781483,0.002289500984502461,0.016922791536463946,0.0011361233733845411
"re-weighting fix","gaussian","auxiliary",18,6,0.0011694348798440394,0.02342692018674444,0.0012713622501979445,0.012672037140969122,0.0006196490679124402,0.0026120072406250108,0.048284046271638834,0.002677683998088561,0.01830176315425524,0.0013279204983337157
"re-weighting fix","gaussian","auxiliary",18,7,0.0013362116431577865,0.023902568819833294,0.0014586756523564959,0.01358516457626267,0.0007102745917234594,0.002932660761760413,0.04951903300632175,0.003008251624545405,0.01939911363103545,0.0014915586084377807
"re-weighting fix","gaussian","auxiliary",18,8,0.001508662473931599,0.02437939203877272,0.00164821197084127,0.014448484243082604,0.0008025611905515206,0.003211279280114595,0.0504612345096818,0.003294552982438224,0.020301802269121667,0.0016334358896556219
"re-weighting fix","gaussian","auxiliary",18,9,0.0016797390718273875,0.024850041752000385,0.0018339345568011603,0.015245835500511345,0.0008933186842162066,0.0034568525352827546,0.05123418328057376,0.00354643487160915,0.02106413096091986,0.0017583330389638414
"re-weighting fix","gaussian","auxiliary",18,10,0.0018453908666201417,0.025298329816644323,0.0020123322470581902,0.015973458905485665,0.0009807007394009,0.0036749534028926753,0.05189390656362767,0.0037698991253383774,0.021718159585877733,0.0018691794437428423
"re-weighting fix","gaussian","auxiliary",18,11,0.0020033594790193543,0.026030623644776162,0.0021814656217116913,0.01663329055888093,0.001063684322986542,0.0038694727630186844,0.052468164748558616,0.003969060889696048,0.022284960194130857,0.001967995142899539
"re-weighting fix","gaussian","auxiliary",18,12,0.002152234306286945,0.02673691791745806,0.0023401339921205674,0.017228832485844697,0.0011416346017459758,0.004043014447484437,0.052967561961628176,0.004146630516028063,0.022778471178470528,0.0020561173026318715
"re-weighting fix","gaussian","auxiliary",18,13,0.002292066601142019,0.027374323829193487,0.002488551236196838,0.017767377633097547,0.0012146325020714333,0.004198548637200931,0.05340990235119321,0.00430565350610059,0.023211563692883016,0.002135055867495211
"re-weighting fix","gaussian","auxiliary",18,14,0.0024226246567816347,0.027952137959611333,0.002626640321909667,0.018253788968721478,0.001282615407961355,0.004337921843010957,0.053794321015437324,0.004448043961376677,0.02359263120320561,0.0022057563935488655
"re-weighting fix","gaussian","auxiliary",18,15,0.002544662303018814,0.02847154353387975,0.002755272100875966,0.018695136013059447,0.0013460013373785967,0.004463304076115947,0.054139274703266196,0.004576008100108579,0.02392992079281144,0.002269315781356117
"re-weighting fix","gaussian","auxiliary",18,16,0.0026585542451752755,0.028944491551773692,0.0028749505291604904,0.019096278090923964,0.0014050229714313012,0.004576408834240552,0.05444248788388858,0.004691330477896411,0.024229866089296944,0.0023266143660618023
"re-weighting fix","gaussian","auxiliary",18,17,0.0027650071942042355,0.029374465595399104,0.002986491113784691,0.019462407670182647,0.0014600723886263346,0.004678721815544397,0.0547117886791685,0.004795539774216506,0.024497741914241825,0.0023784092715495525
"re-weighting fix","gaussian","auxiliary",18,18,0.002864916932200572,0.029765336120491957,0.0030908735903091913,0.019798638714432326,0.0015116277572543883,0.004771893835238541,0.05495786317233236,0.0048903220681741875,0.024738855612448554,0.002425537649559863
"re-weighting fix","gaussian","auxiliary",18,19,0.0029584937016600035,0.03012518112356384,0.0031884058848170947,0.02010750085344809,0.0015598290112673915,0.004856609846462859,0.055173240159154306,0.004976412853487441,0.024955828636824915,0.0024683588457526835
"re-weighting fix","gaussian","auxiliary",18,20,0.003046807925274401,0.030456514210690268,0.003280230804859629,0.020393809209377688,0.0016052376282630326,0.0049345303003934336,0.0553705545473167,0.005055519768720799,0.025153537220648142,0.002507718881697844
"original {\\sc Dsea}","gaussian","auxiliary",19,0,65.3499256489899,1.7143666666666653,0.8082171740794548,0.36761040133325534,0.9707485661304984,52.10122526719017,1.7416785332559026,0.8297291234043133,0.3732928508890879,0.9974756911927727
"original {\\sc Dsea}","gaussian","auxiliary",19,1,0.0693719772251001,0.21011307626836606,0.04372086448308821,0.0751845833615907,0.024950144925670156,0.08553867764246412,0.22266879471844328,0.052693337347620196,0.08277823954706215,0.030651013052161127
"original {\\sc Dsea}","gaussian","auxiliary",19,2,0.006405899722615756,0.06005866454790756,0.005963551335552052,0.027355927327419625,0.0030532826634456236,0.010384974746128121,0.06982869718936696,0.009246535376265035,0.03409112915387799,0.004808968335780006
"original {\\sc Dsea}","gaussian","auxiliary",19,3,0.0037718436869696803,0.03092255485310282,0.003830075765822172,0.021893253519094255,0.001905348383608937,0.004939318954635798,0.03944975563521245,0.004859320333905258,0.02466269515279405,0.0024428702253434893
"original {\\sc Dsea}","gaussian","auxiliary",19,4,0.004931237150815825,0.03510341639238136,0.005076410898545978,0.025205070143777906,0.002514098639325169,0.005026247049464313,0.04167498452058888,0.0050867037297229675,0.02522858825814939,0.00253328050290314
"original {\\sc Dsea}","gaussian","auxiliary",19,5,0.006483596480727502,0.039124210378744785,0.006697069883545218,0.028954562918025686,0.0033131250046719604,0.006035905857493209,0.04571754753448672,0.00616723564264468,0.027781742062728872,0.0030618147375680253
"original {\\sc Dsea}","gaussian","auxiliary",19,6,0.008154774706214757,0.043267140654168666,0.008441446078607688,0.032513492826899804,0.004173235212270599,0.0073707795374161715,0.048503569804366174,0.007573901152029355,0.030792291190051262,0.0037533009928093107
"original {\\sc Dsea}","gaussian","auxiliary",19,7,0.009949677609123412,0.04747386779108046,0.010318878951792457,0.03595515644072682,0.005098380249905479,0.00892113734281655,0.05086275399118693,0.009206058041150808,0.03395447550168281,0.004555915167758541
"original {\\sc Dsea}","gaussian","auxiliary",19,8,0.011879064264507105,0.05134304900588082,0.012340632597094392,0.03932877054366205,0.006094123809998823,0.01065154291917919,0.0529649198573198,0.011028998166553516,0.03717163229028977,0.005452190210610861
"original {\\sc Dsea}","gaussian","auxiliary",19,9,0.013940275784428292,0.05516220756833126,0.014503587931491266,0.042646340952371936,0.007158997501788136,0.012539804775574238,0.05538918683006318,0.013020024667782713,0.04039589003373544,0.006430871494348949
"original {\\sc Dsea}","gaussian","auxiliary",19,10,0.016125507069732068,0.059062657108628326,0.01679915068561029,0.04590868209578834,0.008288849971555632,0.014568784620045178,0.0582176601376325,0.015161354028855519,0.04360053755685018,0.007483185805459601
"original {\\sc Dsea}","gaussian","auxiliary",19,11,0.018424141577533266,0.06288923976108,0.01921609740642302,0.04911282702429946,0.00947818537717298,0.016723651052003664,0.0612143398374954,0.017437648277198077,0.04676943379891037,0.008601561112837514
"original {\\sc Dsea}","gaussian","auxiliary",19,12,0.020824306727616534,0.06658088319452171,0.02174211037673764,0.05225500832698549,0.010720934270133632,0.01899046881173468,0.06415552336697393,0.01983459192615742,0.04989174481815519,0.009778916862398271
"original {\\sc Dsea}","gaussian","auxiliary",19,13,0.023315602728309234,0.07015008918012204,0.024366338920073175,0.05533375189674964,0.012011761961494519,0.021357254644388948,0.06698412473176486,0.02233984048425507,0.05296139785016173,0.011009155820949705
"original {\\sc Dsea}","gaussian","auxiliary",19,14,0.025888678105637365,0.0736056111307897,0.027079160277820955,0.058348991712075735,0.013345918383389015,0.023813765155779838,0.0697110220139781,0.024942898676306512,0.05597556845800397,0.012287088135629847
"original {\\sc Dsea}","gaussian","auxiliary",19,15,0.02853394461022565,0.07695405481673123,0.02987083465967257,0.061300332106571605,0.014718575149583676,0.02634968726071916,0.07234215130108775,0.027633263232577185,0.05893182795747401,0.01360751014678931
"original {\\sc Dsea}","gaussian","auxiliary",19,16,0.031243056365286247,0.08020079542913325,0.03273289331361785,0.06418848236431432,0.016125534639441007,0.028956168615216327,0.07499970431807505,0.03040191204313359,0.06182953536362937,0.014965955610644191
"original {\\sc Dsea}","gaussian","auxiliary",19,17,0.03400802416413976,0.08334997460954997,0.0356572687613802,0.06701420812666739,0.01756279245651641,0.031624678488834636,0.07790800238283717,0.03324019920129917,0.06466835505586498,0.016358137465704876
"original {\\sc Dsea}","gaussian","auxiliary",19,18,0.03682264383050405,0.0864081990583925,0.0386376363321834,0.06977953712920981,0.01902722245071156,0.03434832479404276,0.0807435910174268,0.036141068385597434,0.06744931782072362,0.017780571523768968
"original {\\sc Dsea}","gaussian","auxiliary",19,19,0.03967974814122724,0.08937820605644281,0.041666926158560075,0.07248536401364963,0.020515289350373604,0.03711991740986559,0.08351511163570192,0.039097284997389944,0.07017296438525426,0.0192296642102452
"original {\\sc Dsea}","gaussian","auxiliary",19,20,0.04257387884955678,0.09226488074643242,0.04473952949837388,0.07513352633440973,0.022024229025863387,0.03993320930921661,0.08621906125440454,0.04210244114422701,0.07284032108841218,0.020702254215701585
"re-weighting fix","gaussian","auxiliary",19,0,65.3499256489899,1.7143666666666653,0.8082171740794548,0.36761040133325534,0.9707485661304984,52.10122526719017,1.7416785332559026,0.8297291234043133,0.3732928508890879,0.9974756911927727
"re-weighting fix","gaussian","auxiliary",19,1,0.06843476254463256,0.21354150156383225,0.04373069830089626,0.07515885996843091,0.024890845481240247,0.08526580560451408,0.2264033692175832,0.05314764624120027,0.08310036763646124,0.030824806625359566
"re-weighting fix","gaussian","auxiliary",19,2,0.004961700029444404,0.05880581106476673,0.004516321862928147,0.023802298649938342,0.0023308612380942392,0.009699312933096935,0.07519165991261123,0.008584728071474736,0.03284501970922109,0.004474732249941953
"re-weighting fix","gaussian","auxiliary",19,3,0.0009669958293722344,0.02040106743709583,0.0009368756412634812,0.010825338531254149,0.000473447988993324,0.0031309958639565236,0.03864689794598175,0.003009355052361241,0.019406019242982818,0.0015248765266448249
"re-weighting fix","gaussian","auxiliary",19,4,0.0007143399535111638,0.018253611126963592,0.000725641448338303,0.00952761419406853,0.00036094728631916654,0.002019762333949142,0.03255367072404116,0.0019991946566968516,0.015813405479176985,0.0010030281727037764
"re-weighting fix","gaussian","auxiliary",19,5,0.0007634312178047347,0.019434681074393022,0.00079061714946517,0.009947662789603852,0.0003908070981627961,0.0017224718357870404,0.03046751347210896,0.0017248773487281415,0.014690522479284557,0.0008620986287547331
"re-weighting fix","gaussian","auxiliary",19,6,0.0008065404174248632,0.020646439359621824,0.0008406857899353672,0.010260322204048912,0.0004147076827600661,0.0016134950807733415,0.030198308320265994,0.0016254621260187211,0.014264608068932922,0.0008108757210035075
"re-weighting fix","gaussian","auxiliary",19,7,0.0008368849268726442,0.021262273314699615,0.000874268008702106,0.010465740360943429,0.00043099281222375434,0.0015743742855227596,0.030114553448295504,0.0015920817009664936,0.014121518551820996,0.0007933169838404289
"re-weighting fix","gaussian","auxiliary",19,8,0.0008663076579985878,0.021910935651487936,0.0009056222131122626,0.010654356322468155,0.0004463886184646962,0.0015719706380676857,0.030197374751675176,0.001593866881240324,0.01413348140705574,0.0007936024410810161
"re-weighting fix","gaussian","auxiliary",19,9,0.0009001301511615679,0.02235865985420964,0.0009410751695519202,0.010863572138084364,0.00046388963849716057,0.001592405401336526,0.030371935895728005,0.0016176893801675726,0.014242428228739067,0.0008050384930093834
"re-weighting fix","gaussian","auxiliary",19,10,0.0009398061132404677,0.022711136215901383,0.000982441848909079,0.011102413463068997,0.00048434152229007767,0.0016283508558202389,0.030578417749354707,0.0016565432723623158,0.014415716728079888,0.000824065548025693
"re-weighting fix","gaussian","auxiliary",19,11,0.0009848934864760057,0.02301221362827782,0.0010293902829241512,0.01136712755127198,0.0005075584006374249,0.001675279466634118,0.030795450418705378,0.0017060636444498443,0.014632365707130853,0.0008484720087275165
"re-weighting fix","gaussian","auxiliary",19,12,0.0010342665915539125,0.023277290356329253,0.0010808143366770123,0.011649958363457436,0.0005329826620437886,0.0017301714599977154,0.031014042807298702,0.0017633184164410375,0.014878128906494184,0.0008767758807759278
"re-weighting fix","gaussian","auxiliary",19,13,0.0010868823387608186,0.02352077984288706,0.0011356562109688807,0.011944038562163492,0.000560086918411902,0.0017909322451324483,0.03122231653995518,0.0018262755934926854,0.01514318499381892,0.0009079500458517697
"re-weighting fix","gaussian","auxiliary",19,14,0.0011419588440438925,0.02375482336699033,0.0011931051595872398,0.012244387065784365,0.0005884699783151707,0.001856011097636934,0.031426355404319595,0.0018934156972081186,0.015420375822549345,0.0009412293283574851
"re-weighting fix","gaussian","auxiliary",19,15,0.0011986453739545107,0.024052125092565466,0.0012522972159030835,0.012546230843154094,0.0006177017245247659,0.0019241865239987502,0.03161142062449896,0.00196355568869961,0.015704356600793203,0.0009760159517023378
"re-weighting fix","gaussian","auxiliary",19,16,0.0012564001890834613,0.024337638997417657,0.0013126616247427416,0.012846676839895743,0.0006475014765852199,0.0019946868369217128,0.031789776208714114,0.002035935076151684,0.015991805706866875,0.0010119281975159325
"re-weighting fix","gaussian","auxiliary",19,17,0.001314675588455127,0.024619646702564276,0.0013736444360854692,0.013143185531276363,0.0006775933683105091,0.002066593235042917,0.03201173534979868,0.002109667332310319,0.016279153411256592,0.0010485180205363957
"re-weighting fix","gaussian","auxiliary",19,18,0.0013732477383014753,0.024889461289270703,0.001434999259272398,0.013434873247634468,0.000707858126507424,0.002139507929190439,0.032339711032849106,0.0021843543786251125,0.016564923619705237,0.0010855871476066533
"re-weighting fix","gaussian","auxiliary",19,19,0.0014315286992849267,0.02514766119615068,0.001496133900150826,0.013719356536146253,0.0007380006404814229,0.002212867388110586,0.0326522041511679,0.002259448771859523,0.016847187407990346,0.00112285995862232
